,eff:2018-12-18|mat:5y|roll:None|coup:outright0.01,eff:2018-12-18|mat:5y|roll:None|coup:outright0.02,eff:2018-12-18|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-18|mat:5y|roll:None|coup:outright0.04,eff:2018-12-18|mat:5y|roll:None|coup:outright0.05
2018-10-18,-1519.1845201111282,-1553.6700926342455,-1579.5342720265908,-1622.6412376805092,-1657.1268102035974
2018-10-19,593.8993264733581,602.3419595860905,608.673934420658,619.227225811599,627.6698589243169
2018-10-22,-481.61581069753447,-493.14963354599604,-501.80000068235677,-516.2172792429628,-527.7511020914826
2018-10-23,180.44859461745364,200.3033700412634,215.19445160913165,240.0129208888975,259.86769631278
2018-10-24,1322.76054771684,1360.9743922872003,1389.6347757149488,1437.402081427892,1475.6159259982232
2018-10-25,3076.531902510702,3155.121666881474,3214.063990159586,3312.301195623091,3390.890959993878
2018-10-26,-669.8914037367213,-688.7100423677184,-702.8240213409736,-726.3473196297709,-745.1659582607681
2018-10-29,2170.2248844265414,2231.249597353104,2277.0181320480187,2353.2990232062,2414.323736132763
2018-10-30,-757.3348235851008,-766.8108090148162,-773.9177980870882,-785.7627798742324,-795.2387653039186
2018-10-31,-1477.9745209964603,-1509.7498175219953,-1533.5812899161538,-1573.3004105730506,-1605.0757070985856
2018-11-01,-695.6614831740008,-714.9453837318724,-729.408309150298,-753.5131848475721,-772.7970854055311
2018-11-02,687.7872917833738,709.3609069838421,725.541118384237,752.5081373847788,774.0817525853054
2018-11-05,-2984.4830961491098,-3057.7149595263036,-3112.6388570591807,-3204.1786862807057,-3277.4105496577977
2018-11-06,372.1277801230608,393.7787530201167,410.016982692905,437.080698814214,458.7316717111971
2018-11-07,-912.246381897523,-934.2032968119747,-950.6709829978208,-978.1171266408346,-1000.0740415553155
2018-11-08,-649.1148787267593,-665.3504990018555,-677.5272142082249,-697.8217395521351,-714.0573598272167
2018-11-09,-226.8176231700636,-231.54951325568254,-235.09843081986764,-241.01329342683312,-245.74518351248116
2018-11-13,2016.3013670552173,2069.1274701815273,2108.747047526238,2174.77967643406,2227.60577956037
2018-11-14,2177.5089424345642,2247.2812797053048,2299.610532658364,2386.8259542468295,2456.5982915175846
2018-11-15,916.9705224169593,947.7488276463264,970.8325565683335,1009.305438105046,1040.0837433343986
2018-11-16,729.1319334419677,747.8699159577955,761.9234028446226,785.3458809893928,804.0838635051914
2018-11-19,2680.4434724016755,2760.9870337380125,2821.3947047402908,2922.07415641073,3002.6177177470527
2018-11-20,391.6568536888517,417.4453979797254,436.7868061979243,469.02248656147276,494.81103085246286
2018-11-21,-772.3282485650707,-791.462365952626,-805.8129539933434,-829.7306007277512,-848.864718115452
2018-11-23,-263.1236669609061,-269.60497446240333,-274.46595508849714,-282.5675894653832,-289.048896966764
2018-11-26,1033.907009010698,1060.8851646967523,1081.118781461293,1114.841476068832,1141.8196317548282
2018-11-27,-604.8204701846989,-610.7962701810175,-615.2781201782636,-622.7478701736545,-628.723670169944
2018-11-28,21.630893708672374,26.521017800900154,30.18861087007099,36.301265985384816,41.19139007758349
2018-11-29,1186.4100687714235,1225.4046231468237,1254.6505389283702,1303.3937318975804,1342.3882862729952
2018-11-30,942.4716071018483,962.025612160287,976.6911159541341,1001.133622277237,1020.6876273356611
2018-12-03,1211.368674492347,1239.7657292237272,1261.0635202722333,1296.5598386864294,1324.9568934178387
2018-12-04,-363.8424320697959,-374.2145212623582,-381.99358815672167,-394.9586996474536,-405.3307888399577
2018-12-05,1728.0430873830192,1775.9960028190544,1811.9606893960736,1871.9018336911686,1919.8547491271165
2018-12-06,10.301484326744685,10.60960918595083,10.84070283031906,11.225858904304914,11.533983763540164
2018-12-07,1547.5872772236617,1596.2702326413273,1632.782449204591,1693.6361434766732,1742.3190988943388
2018-12-10,3610.6931939416245,3709.349940853019,3783.3425010365463,3906.6634346757637,4005.3201815871143
2018-12-11,203.14382574935735,220.40982695492858,233.35932785912883,254.94182936608559,272.2078305716859
2018-12-12,-1508.4361360516923,-1546.568438264614,-1575.1676649243454,-1622.8330426904577,-1660.965344903394
2018-12-13,-1645.7222401353065,-1678.5492646460625,-1703.1695330290968,-1744.20331366756,-1777.0303381783015
2018-12-14,615.6910464101093,633.0901673133485,646.139507990767,667.8884091197979,685.2875300230517
2018-12-17,1142.3542458404409,1175.906847801656,1201.0712992725748,1243.0120517241012,1276.5646536852873
2018-12-18,1583.177880093106,1642.121379499833,1686.32900405486,1760.008378313316,1818.9518777199992
2018-12-19,2720.441074285918,2800.2153115725378,2860.0459895375243,2959.7637861457915,3039.5380234324693
2018-12-20,1687.2667596980755,1719.971472808902,1744.5000076420256,1785.3808990305406,1818.0856121413235
2018-12-21,-2749.6873365868523,-2820.2863693558174,-2873.235643932552,-2961.4844348937913,-3032.083467662713
2018-12-24,1390.4929144337075,1440.840625046796,1478.6014080065652,1541.536046272915,1591.883756885989
2018-12-26,3106.0691154608794,3205.853474037678,3280.6917429703317,3405.4221911913337,3505.206549768147
2018-12-27,-2630.5640943110775,-2689.13511401508,-2733.0633787930565,-2806.277153423027,-2864.848173127015
2018-12-28,2129.7048170278576,2190.779728523863,2236.5859121458197,2312.929551515801,2374.004463011792
2018-12-31,2700.109182323504,2765.54015521986,2814.6133848921454,2896.402101012587,2961.833073908958
2019-01-02,1649.5781276577618,1690.516675603023,1721.2205865619908,1772.3937714936037,1813.332319438865
2019-01-03,1611.8913643788983,1651.6558577474934,1681.4792277739034,1731.18484448464,1770.949337853206
2019-01-04,5072.036952247508,5211.015588025693,5315.249564859332,5488.972859582078,5627.951495360292
2019-01-07,-6816.9134839643375,-6979.544804068792,-7101.518294147143,-7304.807444277743,-7467.43876438227
2019-01-08,-1674.6163578738342,-1709.8566781846748,-1736.286918417798,-1780.337318806356,-1815.5776391171676
2019-01-09,-1928.1522889822372,-1971.419073853569,-2003.8691625070933,-2057.9526435962325,-2101.2194284675497
2019-01-10,1039.7775722567603,1068.6847633711732,1090.36515670699,1126.4991456000134,1155.4063367144263
2019-01-11,-903.8762006704783,-922.8444508228422,-937.070638437086,-960.7809511275846,-979.7492012799776
2019-01-14,1448.5888927500637,1487.0252718232368,1515.852556128084,1563.8980299695831,1602.3344090427709
